internal_id,description,format,brand,units,category_id,source_id
24053,BEYENA LECHE ENTERA UHT BRIK 1 L,1 L,BEYENA,1,D70-10-00,10
24054,AGAMA LECHE ENTERA UHT BRIK 1 L,1 L,AGAMA,1,D70-10-00,10
24055,RENY PICOT LECHE ENTERA BRIK 1 L,1 L,RENY PICOT,1,D70-10-00,10
24056,SEÑORIO DE SARRIA LECHE ENTERA UHT BRIK 1 L,1 L,SEÑORIO DE SARRIA,1,D70-10-00,10
24057,GURELESA LECHE ENTERA UHT BRIK 1 L,1 L,GURELESA,1,D70-10-00,10
24058,LETONA LECHE ENTERA UHT BRIK 1 L,1 L,LETONA,1,D70-10-00,10
24059,LLETERA CAMPLLONG LECHE ENTERA UHT BRIK 1 L,1 L,LLETERA CAMPLLONG,1,D70-10-00,10
24060,ASTURIANA LECHE SEMIDESNATADA BRIK 500 ML,50 CL,ASTURIANA,1,D70-20-00,10
24061,"PASCUAL LECHE SEMIDESNATADA UHT BOTELLA 1,5 L","1,50 L",PASCUAL,1,D70-20-00,10
24062,"PASCUAL LECHE SALUD SEMIDESNATADA UHT CON VITAMINAS A, D, B12, B6, B9, ZINC Y SELENIO BRIK 1 L",1 L,PASCUAL,1,D70-20-10,10
24064,EL CORTE INGLES BIO LECHE SEMIDESNATADA UHT ECOLÓGICA BRIK 1 L,1 L,EL CORTE INGLES,1,D70-20-03,10
24066,PULEVA LECHE SEMIDESNATADA ECOLÓGICA BRIK 1 L,1 L,PULEVA,1,D70-20-03,10
24068,COVAP LECHE SEMIDESNATADA BRIK 1 L,1 L,COVAP,1,D70-20-00,10
24069,"COVAP LECHE SEMIDESNATADA BOTELLA 1,5 L","1,50 L",COVAP,1,D70-20-00,10
24071,ATO LECHE SEMIDESNATADA UHT BRIK 1 L,1 L,ATO,1,D70-20-00,10
24072,ATO LECHE  SEMIDESNATADA 100% ECOLÓGICA BRIK 1 L,1 L,ATO,1,D70-20-03,10
24073,"ATO LECHE SEMIDESNATADA UHT BOTELLA 1,5 L","1,50 L",ATO,1,D70-20-00,10
24074,LLET NOSTRA LECHE SEMIDESNATADA UHT BRIK 1 L,1 L,LLET NOSTRA,1,D70-20-00,10
24075,CLESA LECHE SEMIDESNATADA UHT GALLEGA BRIK 1 L,1 L,CLESA,1,D70-20-00,10
24076,UNICLA LECHE SEMIDESNATADA UHT BRIK 1 L,1 L,UNICLA,1,D70-20-00,10
24077,KAIKU LECHE SEMIDESNATADA UHT BRIK 1 L,1 L,KAIKU,1,D70-20-00,10
24078,LACTURALE LECHE SEMIDESNATADA UHT BRIK 1 L,1 L,LACTURALE,1,D70-20-00,10
24079,LEYMA NATURA LECHE SEMIDESNATADA UHT BRIK 1 L,1 L,LEYMA,1,D70-20-00,10
24080,"LEYMA NATURA LECHE SEMIDESNATADA UHT BOTELLA 1,5 L","1,50 L",LEYMA,1,D70-20-00,10
24081,RIO LECHE SEMIDESNATADA UHT CON CALCIO BRIK 1 L,1 L,RIO,1,D70-20-01,10
24082,FEIRACO LECHE SEMIDESNATADA UHT BRIK 1 L,1 L,FEIRACO,1,D70-20-00,10
24083,ASANA BIO LECHE SEMIDESNATADA UHT ECOLÓGICA DE LOS ALPES BRIK 1 L,1 L,ASANA,1,D70-20-03,10
24084,LARSA LECHE SEMIDESNATADA UHT BRIK 1 L,1 L,LARSA,1,D70-20-00,10
24085,GAZA LECHE SEMIDESNATADA UHT BRIK 1 L,1 L,GAZA,1,D70-20-00,10
24086,VILLACORONA LECHE SEMIDESNATADA UHT BRIK 1 L,1 L,VILLACORONA,1,D70-20-00,10
24088,VALLES UNIDOS LECHE SEMIDESNATADA DE CANTABRIA BRIK 1 L,1 L,VALLES UNIDOS,1,D70-20-00,10
24089,TIERRA DE SABOR LECHE SEMIDESNATADA UHT DE CASTILLA Y LEÓN BRIK 1 L,1 L,TIERRA DE SABOR,1,D70-20-00,10
24090,DELEITE GALEGO LECHE SEMIDESNATADA SIN LACTOSA UHT TIPO A2 BRIK 1 L,1 L,DELEITE,1,D70-20-02,10
24091,DELEITE GALEGO LECHE SEMIDESNATADA UHT TIPO A2 BRIK 1 L,1 L,DELEITE,1,D70-20-00,10
24092,AGAMA LECHE SEMIDESNATADA UHT BRIK 1 L,1 L,AGAMA,1,D70-20-00,10
24093,SEÑORIO DE SARRIA LECHE SEMIDESNATADA BRIK 1 L,1 L,SEÑORIO DE SARRIA,1,D70-20-00,10
24094,RENY PICOT LECHE SEMIDESNATADA BRIK 1 L,1 L,RENY PICOT,1,D70-20-00,10
24095,LAR LECHE SEMIDESNATADA UHT BRIK 1 L,1 L,LAR,1,D70-20-00,10
24096,GURELESA LECHE SEMIDESNATADA UHT BRIK 1 L,1 L,GURELESA,1,D70-20-00,10
3535,"CALDO CASERO DE COCIDO GALLINA BLANCA, BRIK 1 LITRO",1 L,GALLINA BLANCA,1,D20-11-00,8
24097,LETONA LECHE SEMIDESNATADA UHT BRIK 1 L,1 L,LETONA,1,D70-20-00,10
24098,LLETERA CAMPLLONG LECHE SEMIDESNATADA UHT BRIK 1 L,1 L,LLETERA CAMPLLONG,1,D70-20-00,10
24101,"ASTURIANA LECHE DESNATADA UHT BOTELLA 2,2 L","2,20 L",ASTURIANA,1,D70-30-00,10
24103,ASTURIANA LECHE DESNATADA BRIK 500 ML,50 CL,ASTURIANA,1,D70-30-00,10
24104,"PASCUAL LECHE DESNATADA UHT 0% MATERIA GRASA BOTELLA 1,5 L","1,50 L",PASCUAL,1,D70-30-00,10
24106,PRESIDENT LECHE DESNATADA UHT BRIK 1 L,1 L,PRESIDENT,1,D70-30-00,10
24108,PULEVA LECHE DESNATADA ECOLÓGICA BRIK 1 L,1 L,PULEVA,1,D70-30-03,10
24111,ATO LECHE DESNATADA UHT ENVASE 1 L,1 L,ATO,1,D70-30-00,10
24112,"ATO LECHE DESNATADA UHT BOTELLA 1,5 L","1,50 L",ATO,1,D70-30-00,10
24113,CLESA LECHE DESNATADA UHT GALLEGA BRIK 1 L,1 L,CLESA,1,D70-30-00,10
24114,COVAP LECHE DESNATADA BRIK 1 L,1 L,COVAP,1,D70-30-00,10
24115,"COVAP LECHE DESNATADA BOTELLA 1,5 L","1,50 L",COVAP,1,D70-30-00,10
24116,LLET NOSTRA LECHE DESNATADA UHT BRIK 1 L,1 L,LLET NOSTRA,1,D70-30-00,10
24117,LEYMA NATURA LECHE DESNATADA UHT BRIK 1 L,1 L,LEYMA,1,D70-30-00,10
24118,"LEYMA NATURA LECHE DESNATADA UHT BOTELLA 1,5 L","1,50 L",LEYMA,1,D70-30-00,10
24119,KAIKU LECHE DESNATADA UHT BRIK 1 L,1 L,KAIKU,1,D70-30-00,10
24120,LARSA LECHE DESNATADA UHT BRIK 1 L,1 L,LARSA,1,D70-30-00,10
24121,UNICLA LECHE DESNATADA UHT BRIK 1 L,1 L,UNICLA,1,D70-30-00,10
24122,LACTURALE LECHE DESNATADA UHT BRIK 1 L,1 L,LACTURALE,1,D70-30-00,10
24123,FEIRACO LECHE DESNATADA UHT BRIK 1 L,1 L,FEIRACO,1,D70-30-00,10
24124,DELEITE GALEGO LECHE DESNATADA UHT TIPO A2 BRIK 1 L,1 L,DELEITE,1,D70-30-00,10
24125,GAZA LECHE DESNATADA UHT BRIK 1 L,1 L,GAZA,1,D70-30-00,10
24126,VILLACORONA LECHE DESNATADA UHT ENVASE 1 L,1 L,VILLACORONA,1,D70-30-00,10
24127,TIERRA DE SABOR LECHE DESNATADA UHT DE CASTILLA Y LEÓN BRIK 1 L,1 L,TIERRA DE SABOR,1,D70-30-00,10
24129,LAR LECHE DESNATADA UHT BRIK 1 L,1 L,LAR,1,D70-30-00,10
24130,AGAMA LECHE DESNATADA UHT ENVASE 1 L,1 L,AGAMA,1,D70-30-00,10
24131,BEYENA LECHE DESNATADA UHT BRIK 1 L,1 L,BEYENA,1,D70-30-00,10
24132,RENY PICOT LECHE DESNATADA ENVASE 1 L,1 L,RENY PICOT,1,D70-30-00,10
24133,SEÑORIO DE SARRIA LECHE DESNATADA ENVASE 1 L,1 L,SEÑORIO DE SARRIA,1,D70-30-00,10
24134,GURELESA LECHE DESNATADA UHT BRIK 1 L,1 L,GURELESA,1,D70-30-00,10
24135,LETONA LECHE DESNATADA UHT BRIK 1 L,1 L,LETONA,1,D70-30-00,10
24136,LLETERA CAMPLLONG LECHE DESNATADA UHT BRIK 1 L,1 L,LLETERA CAMPLLONG,1,D70-30-00,10
11967,PASCUAL LECHE DESNATADA UHT CON CALCIO BRIK 1 L,1 L,PASCUAL,1,D70-30-01,10
24137,PASCUAL LECHE SEMIDESNATADA UHT CON CALCIO BRIK 1 L,1 L,PASCUAL,1,D70-20-01,10
24138,PASCUAL LECHE ENTERA UHT CON CALCIO BRIK 1 L,1 L,PASCUAL,1,D70-10-01,10
24142,PULEVA LECHE DESNATADA ENRIQUECIDA CON CALCIO BRIK 1 L,1 L,PULEVA,1,D70-30-01,10
24143,PULEVA LECHE SEMIDESNATADA ENRIQUECIDA CON CALCIO BRIK 1 L,1 L,PULEVA,1,D70-20-01,10
24144,PASCUAL LECHE DESNATADA UHT CON CALCIO SIN LACTOSA BRIK 1 L,1 L,PASCUAL,1,D70-30-06,10
24145,PULEVA LECHE ENTERA ENRIQUECIDA CON CALCIO BRIK 1 L,1 L,PULEVA,1,D70-10-01,10
24146,ASTURIANA LECHE SEMIDESNATADA CON CALCIO Y VITAMINA D BRIK 1 L,1 L,ASTURIANA,1,D70-20-01,10
24147,ASTURIANA LECHE DESNATADA CON CALCIO Y VITAMINA D BRIK 1 L,1 L,ASTURIANA,1,D70-30-01,10
24148,KAIKU SIN LACTOSA LECHE SEMIDESNATADA ENRIQUECIDA CON CALCIO + VITAMINA D SIN LACTOSA BRIK 1 L,1 L,KAIKU,1,D70-20-06,10
24149,PULEVA LECHE SEMIDESNATADA ENRIQUECIDA CON CALCIO SIN LACTOSA BRIK 1 L,1 L,PULEVA,1,D70-20-06,10
24150,COVAP LECHE SEMIDESNATADA CON CALCIO BRIK 1 L,1 L,COVAP,1,D70-20-01,10
24151,COVAP LECHE DESNATADA CON CALCIO BRIK 1 L,1 L,COVAP,1,D70-30-01,10
24152,COVAP LECHE ENTERA CON CALCIO BRIK 1 L,1 L,COVAP,1,D70-10-01,10
24153,KAIKU PLUS LECHE DESNATADA CON CALCIO NATURAL 100% PROCEDENTE DE LA LECHE CON VITAMINA D BRIK 1 L,1 L,KAIKU,1,D70-30-01,10
24154,KAIKU PLUS LECHE SEMIDESNATADA CON CALCIO NATURAL 100% PROCEDENTE DE LA LECHE CON VITAMINA D BRIK 1 L,1 L,KAIKU,1,D70-20-01,10
24155,GAZA LECHE DESNATADA UHT CON CALCIO BRIK 1 L,1 L,GAZA,1,D70-30-01,10
24156,GAZA LECHE SEMIDESNATADA UHT CON CALCIO BRIK 1 L,1 L,GAZA,1,D70-20-01,10
24157,GAZA LECHE ENTERA UHT CON CALCIO BRIK 1 L,1 L,GAZA,1,D70-10-01,10
24158,RIO LECHE DESNATADA UHT CON CALCIO BRIK 1 L,1 L,RIO,1,D70-30-01,10
15779,ASTURIANA LECHE DESNATADA SIN LACTOSA 0% MATERIA GRASA 100% INGREDIENTES NATURALES BRIK 1 L,1 L,ASTURIANA,1,D70-30-08,10
24159,ASTURIANA SUPREMA LECHE DESNATADA SIN LACTOSA SIN MATERIA GRASA CON CALCIO BRIK 1 L,1 L,ASTURIANA,1,D70-30-02,10
24160,ASTURIANA LECHE ENTERA SIN LACTOSA 100% INGREDIENTES NATURALES BRIK 1 L,1 L,ASTURIANA,1,D70-10-02,10
24161,ASTURIANA SUPREMA LECHE SEMIDESNATADA SIN LACTOSA SIN MATERIA GRASA CON CALCIO BRIK 1 L,1 L,ASTURIANA,1,D70-20-06,10
24162,"ASTURIANA LECHE SEMIDESNATADA SIN LACTOSA BOTELLA 1,5 L","1,50 L",ASTURIANA,1,D70-20-02,10
24163,"ASTURIANA LECHE DESNATADA SIN LACTOSA BOTELLA 1,5 L","1,50 L",ASTURIANA,1,D70-30-02,10
24165,PASCUAL LECHE ENTERA SIN LACTOSA BRIK 1 L,1 L,PASCUAL,1,D70-10-02,10
24166,PASCUAL LECHE SEMIDESNATADA SIN LACTOSA PACK 3 BRIKS 200 ML,3 X 20 CL,PASCUAL,3,D70-20-02,10
24170,KAIKU SIN LACTOSA LECHE SEMIDESNATADA ENRIQUECIDA CON CALCIO + VITAMINA D SIN LACTOSA PACK 3 BRIKS 200 ML,3 X 20 CL,KAIKU,3,D70-20-06,10
24171,PULEVA MAÑANAS LIGERAS LECHE SEMIDESNATADA SIN LACTOSA SIN GLUTEN BOTELLA 1 L,1 L,PULEVA,1,D70-20-02,10
24172,PULEVA MAÑANAS LIGERAS LECHE DESNATADA SIN LACTOSA SIN GLUTEN BOTELLA 1 L,1 L,PULEVA,1,D70-30-02,10
24173,PULEVA BEBIDA LÁCTEA ELABORADA CON LECHE DESNATADA SIN LACTOSA SIN GLUTEN CON OMEGA 3 BRIK 1 L,1 L,PULEVA,1,D70-60-02,10
24174,PULEVA MAÑANAS LIGERAS LECHE ENTERA SIN LACTOSA SIN GLUTEN BOTELLA 1 L,1 L,PULEVA,1,D70-10-02,10
24175,PULEVA LECHE SEMIDESNATADA ECOLÓGICA SIN LACTOSA BRIK 1 L,1 L,PULEVA,1,D70-20-02,10
24176,COVAP LECHE SEMIDESNATADA SIN LACTOSA BRIK 1 L,1 L,COVAP,1,D70-20-02,10
24177,COVAP LECHE DESNATADA SIN LACTOSA BRIK 1 L,1 L,COVAP,1,D70-30-02,10
24178,COVAP LECHE ENTERA SIN LACTOSA BRIK 1 L,1 L,COVAP,1,D70-10-02,10
24179,"COVAP LECHE SEMIDESNATADA SIN LACTOSA BOTELLA 1,5 L","1,50 L",COVAP,1,D70-20-02,10
24180,CLESA LECHE SEMIDESNATADA SIN LACTOSA BRIK 1 L,1 L,CLESA,1,D70-20-02,10
24181,"PULEVA MAX CRECIMIENTO Y DESARROLLO BEBIDA LÁCTEA DE LECHE SEMIDESNATADA SIN LACTOSA SIN GLUTEN BRIK 1 L CON OMEGA 3, CALCIO, FÓSFORO Y VITAMINAS",1 L,PULEVA,1,D70-60-02,10
24182,UNICLA LECHE SEMIDESNATADA SIN LACTOSA BRIK 1 L,1 L,UNICLA,1,D70-20-02,10
24183,UNICLA LECHE DESNATADA SIN LACTOSA BRIK 1 L,1 L,UNICLA,1,D70-30-02,10
24184,FEIRACO LECHE DESNATADA UHT SIN LACTOSA BRIK 1 L,1 L,FEIRACO,1,D70-30-02,10
24185,FEIRACO LECHE SEMIDESNATADA UHT SIN LACTOSA BRIK 1 L,1 L,FEIRACO,1,D70-20-02,10
24186,DELEITE GALEGO LECHE ENTERA SIN LACTOSA UHT TIPO A2 PACK 6 BRIKS 200 ML,6 X 20 CL,DELEITE,6,D70-10-02,10
24187,ATO LECHE SEMIDESNATADA UHT SIN LACTOSA ENVASE 1 L,1 L,ATO,1,D70-20-02,10
24188,ATO LECHE DESNATADA UHT SIN LACTOSA BRIK 1 L,1 L,ATO,1,D70-30-02,10
24189,LARSA LECHE DESNATADA UHT SIN LACTOSA BRIK 1 L,1 L,LARSA,1,D70-30-02,10
24190,LARSA LECHE SEMIDESNATADA UHT SIN LACTOSA BRIK 1 L,1 L,LARSA,1,D70-20-02,10
24191,LAR LECHE SEMIDESNATADA UHT SIN LACTOSA CON VITAMINAS Y ACIDO FÓLICO BRIK 1 L,1 L,LAR,1,D70-20-02,10
24192,LAR LECHE DESNATADA UHT SIN LACTOSA CON VITAMINAS Y ACIDO FÓLICO BRIK 1 L,1 L,LAR,1,D70-30-02,10
24193,GAZA LECHE DESNATADA UHT SIN LACTOSA BRIK 1 L,1 L,GAZA,1,D70-30-02,10
24194,GAZA LECHE SEMIDESNATADA UHT SIN LACTOSA BRIK 1 L,1 L,GAZA,1,D70-20-02,10
24195,GAZA LECHE ENTERA UHT SIN LACTOSA BRIK 1 L,1 L,GAZA,1,D70-10-02,10
24196,LACTURALE LECHE SEMIDESNATADA UHT SIN LACTOSA BRIK 1 L,1 L,LACTURALE,1,D70-20-02,10
24197,RENY PICOT LECHE SEMIDESNATADA SIN LACTOSA ENVASE 1 L,1 L,RENY PICOT,1,D70-20-02,10
24198,"PULEVA LECHE FRESCA ENTERA BOTELLA 1,5 L","1,50 L",PULEVA,1,D70-10-04,10
24199,PULEVA LECHE FRESCA SEMIDESNATADA BOTELLA 1 L,1 L,PULEVA,1,D70-20-04,10
24200,PULEVA LECHE FRESCA SEMIDESNATADA ECOLÓGICA BOTELLA 1 L,1 L,PULEVA,1,D70-20-12,10
24201,PULEVA LECHE FRESCA DESNATADA BOTELLA 1 L,1 L,PULEVA,1,D70-30-04,10
24202,"LETONA LECHE ENTERA FRESCA BOTELLA 1,5 L","1,50 L",LETONA,1,D70-10-04,10
24203,LETONA LECHE FRESCA SEMIDESNATADA BOTELLA 1 L,1 L,LETONA,1,D70-20-04,10
24204,LETONA LECHE ENTERA FRESCA BOTELLA 1 L,1 L,LETONA,1,D70-10-04,10
24205,PRIEGOLA LECHE FRESCA ENTERA CERTIFICADA DE GRANJA PASTERIZADA ENVASE 1 L,1 L,PRIEGOLA,1,D70-10-04,10
24206,PRIEGOLA LECHE FRESCA SEMIDESNATADA PASTERIZADA ENVASE 1 L,1 L,PRIEGOLA,1,D70-20-04,10
24207,PRIEGOLA LECHE FRESCA DESNATADA PASTERIZADA ENVASE 1 L,1 L,PRIEGOLA,1,D70-30-00,10
24208,PRIEGOLA LECHE FRESCA SEMIDESNATADA PASTERIZADA SIN LACTOSA BRIK 1 L,1 L,PRIEGOLA,1,D70-20-02,10
24209,PRIEGOLA SIMBIOTIC DRINK BEBIDA A BASE DE LECHE FERMENTADA SIMBIOTICA CON PROBIÓTICOS Y PREBIÓTICOS ENVASE 500 ML,50 CL,PRIEGOLA,1,D70-70-00,10
24210,"LEYMA NATURA LECHE FRESCA ENTERA BOTELLA 1,5 L","1,50 L",LEYMA,1,D70-10-04,10
24211,"LEYMA NATURA LECHE FRESCA SEMIDESNATADA BOTELLA 1,5 L","1,50 L",LEYMA,1,D70-20-04,10
24212,"LEYMA NATURA LECHE FRESCA DESNATADA BOTELLA 1,5 L","1,50 L",LEYMA,1,D70-30-04,10
24213,KAIKU LECHE ENTERA FRESCA BOTELLA 1 L,1 L,KAIKU,1,D70-10-04,10
24214,LA COLMENAREÑA LECHE FRESCA ENTERA PASTEURIZADA BRIK 1 L,1 L,LA COLMENAREÑA,1,D70-10-04,10
24215,LA COLMENAREÑA LECHE FRESCA SEMIDESNATADA PASTEURIZADA BRIK 1 L,1 L,LA COLMENAREÑA,1,D70-20-04,10
24216,EL BARRANQUILLO LECHE FRESCA SEMIDESNATADA BOTELLA 1 L,1 L,EL BARRANQUILLO,1,D70-20-04,10
24217,EL BARRANQUILLO LECHE FRESCA ENTERA BOTELLA 1 L,1 L,EL BARRANQUILLO,1,D70-10-04,10
24218,EL BARRANQUILLO LECHE FRESCA SEMIDESNATADA SIN LACTOSA BOTELLA 1 L,1 L,EL BARRANQUILLO,1,D70-20-02,10
24219,EL BARRANQUILLO LECHE FRESCA DESNATADA BOTELLA 1 L,1 L,EL BARRANQUILLO,1,D70-30-00,10
24220,SEÑORIO DE SARRIA LECHE ENTERA FRESCA BOTELLA 1 L,1 L,SEÑORIO DE SARRIA,1,D70-10-04,10
24221,SEÑORIO DE SARRIA LECHE SEMIDESNATADA FRESCA BOTELLA BOLSA 1 L,1 L,SEÑORIO DE SARRIA,1,D70-20-04,10
24222,SEÑORIO DE SARRIA LECHE FRESCA PASTERIZADA DESNATADA BOLSA 1 L,1 L,SEÑORIO DE SARRIA,1,D70-30-00,10
24223,LACTURALE LECHE FRESCA ENTERA BOTELLA 1 L,1 L,LACTURALE,1,D70-10-04,10
24224,LEVASA LECHE FRESCA ENTERA PASTEURIZADA BRIK 1 L,1 L,LEVASA,1,D70-10-04,10
24225,LEVASA LECHE FRESCA ENTERA PASTEURIZADA BOLSA 1 L,1 L,LEVASA,1,D70-10-04,10
24226,LEVASA LECHE FRESCA SEMIDESNATADA PASTEURIZADA BRIK 1 L,1 L,LEVASA,1,D70-20-04,10
24227,PURITY LECHE FRESCA SEMIDESNATADA INGLESA BOTELLA 2 L,2 L,PURITY,1,D70-20-04,10
24228,AGAMA LECHE FRESCA ENTERA BRIK 1 L,1 L,AGAMA,1,D70-10-04,10
24229,AGAMA LECHE FRESCA SEMIDESNATADA BRIK 1 L,1 L,AGAMA,1,D70-20-04,10
24231,ULTZAMA LECHE DE OVEJA FRESCA PASTERIZADA DE LA MONTAÑA NAVARRA BOTELLA 1 L KIZKILURRIN HOMOGENEIZADA PARA LA ELABORACIÓN DE CUAJADA SABOR A QUEMADO,1 L,ULTZAMA,1,D73-30-00,10
24232,"LECHE ENTERA ECO ASANA, BRIK 1 LITRO",1 L,ASANA,1,D70-10-03,7
24233,"LECHE ENTERA ASTURIANA, PACK 6X200 ML",6 X 20 CL,ASTURIANA,6,D70-10-00,7
24234,"LECHE ENTERA LLET NOSTRA, BOTELLA 1,5 LITROS","1,50 L",LLET NOSTRA,1,D70-10-00,7
24235,PULEVA LECHE S/LACTOSA ENTERA 1L,1 L,PULEVA,1,D70-10-02,7
24236,"LECHE ENTERA SALUD INMUNE PASCUAL, BRIK 1 LITRO",1 L,PASCUAL,1,D70-10-10,7
24237,"LECHE SEMIDESNATADA ECO ASANA, BRIK 1 LITRO",1 L,ASANA,1,D70-20-03,7
24238,"LECHE SEMIDESNATADA SIN LACTOSA ECO ASANA, BRIK 1 LITRO",1 L,ASANA,1,D70-20-02,7
24239,"LECHE SEMIDESNATADA SALUD INMUNE PASCUAL, BRIK 1 LITRO",1 L,PASCUAL,1,D70-20-00,7
15877,"LECHE DESNATADA EL CASTILLO, 1 L",1 L, EL CASTILLO,1,D70-30-00,7
24240,"LECHE DESNATADA SUPREMA ASTURIANA, BRIK 1 LITRO",1 L,ASTURIANA,1,D70-30-13,7
24241,"LECHE DESNATADA EL LLETER DOSONA, BRIK 1L",1 L,EL LLETER,1,D70-30-00,7
24242,"LECHE DESNATADA LLET NOSTRA, BOTELLA 1,5 LITROS","1,50 L",LLET NOSTRA,1,D70-30-00,7
24243,"LECHE UHT 0,0% MATERIA GRASA ASTURIANA, BOTELLA 1,5 LITROS","1,50 L",ASTURIANA,1,D70-30-07,7
15875,"LECHE DESNATADA CALCIO ASTURIANA, BRIK 1 LITRO",1 L,ASTURIANA,1,D70-30-01,7
15876,EROSKI LECHE ENTERA CALCIO BRIK 1L,1 L,EROSKI,1,D70-10-01,7
15871,CELTA LECHE SIN LACTOSA DESNATADA 1L,1 L,CELTA,1,D70-30-02,7
24246,"LECHE SIN LACTOSA DESNATADA ATO, BRICK 1 LITRO",1 L,ATO,1,D70-30-02,7
24247,"LECHE SEMIDESNATADA SIN LACTOSA ASTURIANA, PACK 3X200 ML",3 X 20 CL,ASTURIANA,3,D70-20-02,7
24248,"LECHE DESNATADA SIN LACTOSA ASTURIANA, BOTELLA 1,5 LITROS","1,50 L",ASTURIANA,1,D70-30-02,7
24250,"PULEVA LECHE FRESCA ENTERA 1,5L","1,50 L",PULEVA,1,D70-10-04,7
24253,"LECHE FRESCA ENTERA ECOLÓGICA ATO, BOTELLA 1 LITRO",1 L,ATO,1,D70-10-03,7
24254,LECHE DE VACA ENTERA PROCEDENTE DE ANIMALES CON BIENESTAR GARANTIZADO PASCUAL 6 X 200 ML.,6 X 20 CL,PASCUAL,6,D70-10-00,6
22041,"LECHE FRESCA ENTERA DE VACA DE PASTOREO, DE PROCEDENCIA 100% ESPAÑOLA PULEVA 1.5 L.","1,50 L",PULEVA,1,D70-10-04,6
24255,"LECHE ENTERA DE VACA, 100% NATURAL CENTRAL LECHERA ASTURIANA 6 X 200 ML.",6 X 20 CL,CENTRAL LECHERA ASTURIANA,6,D70-10-00,6
24256,"LECHE DE VACA ENTERA, DE BIENESTAR ANIMAL GARANTIZADO PASCUAL 6 X 1.5 L.","6 X 1,5 L",PASCUAL,6,D70-10-00,6
24257,"LECHE DE VACA ENTERA, DE BIENESTAR ANIMAL GARANTIZADO PASCUAL 1.5 L.","1,50 L",PASCUAL,1,D70-10-00,6
24258,"LECHE DE VACA, ENTERA, FRESCA Y PASTEURIZADA LA COLMENAREÑA 1 L.",1 L,LA COLMENAREÑA,1,D70-10-04,6
6729,LECHE ENTERA DE VACAS CON ALIMENTACIÓN ECOLÓGICA PULEVA ECO 1 L.,6 X 1 L,PULEVA ECO,6,D70-10-03,6
7520,"LECHE ENTERA DE VACA, DE ORIGEN 100% ESPAÑOL LAUKI 6 X 1L.",6 X 1 L,LAUKI,6,D70-10-00,6
24259,LECHE DE VACA ENTERA SIN LACTOSA CENTRAL LECHERA ASTURIANA 6 X 1 L.,6 X 1 L,CENTRAL LECHERA ASTURIANA,6,D70-10-02,6
24260,"LECHE ENTERA DE VACA, SIN LACTOSA KAIKU 1 L.",1 L,KAIKU,1,D70-10-02,6
24261,LECHE ENTERA SIN LACTOSA PROCEDENTE DE VACAS CON BIENESTAR GARANTIZADO PASCUAL 6 X 1 L.,6 X 1 L,PASCUAL,6,D70-10-02,6
24262,"LECHE DE VACA ENTERA Y SIN LACTOSA, DE ORIGEN ESPAÑOLA CENTRAL LECHERA ASTURIANA 1 L.",1 L,CENTRAL LECHERA ASTURIANA,1,D70-10-02,6
24263,"LECHE ENTERA DE VACA, DE ORIGEN ESPAÑOLA CENTRAL LECHERA ASTURIANA 500 ML.",50 CL,CENTRAL LECHERA ASTURIANA,1,D70-10-00,6
7487,LECHE ENTERA DE VACA CON BIENESTAR ANIMAL GARANTIZADO CELTA 1.5 L.,"1,50 L",CELTA,1,D70-10-00,6
24265,"LECHE ENTERA DE VACA, CON CALCIO Y CON UN ALTO CONTENDIO EN VITAMINA D PASCUAL 1 L.",1 L,PASCUAL,1,D70-10-01,6
7508,LECHE ENTERA DE VACA LAUKI 1 L.,1 L,LAUKI,1,D70-10-00,6
24267,LECHE ENTERA DE VACA DE ORIGEN ESPAÑOL COVAP 1 L.,1 L,COVAP,1,D70-10-00,6
24268,"LECHE ENTERA DE VACA, CON CALCIO Y CON UN ALTO CONTENIDO DE VITAMINA D PASCUAL 6 X 1 L.",6 X 1 L,PASCUAL,6,D70-10-01,6
24269,LECHE DE VACA ENTERA TIERRA DE SABOR 6 X 1 L.,6 X 1 L,TIERRA DE SABOR,6,D70-10-00,6
7495,"LECHE ENTERA DE VACA, DE ORIGEN 100% ESPAÑOL PRÉSIDENT SELECCIÓN 1.5 L.","1,50 L",PRÉSIDENT SELECCIÓN,1,D70-10-00,6
24270,LECHE ENTERA DE VACA DE ORIGEN 100% GALLEGA FEIRACO 1 L.,1 L,FEIRACO,1,D70-10-00,6
24271,LECHE DE VACA ENTERA DE ORIGEN 100% GALLEGA FEIRACO 6 X 1L.,6 X 1 L,FEIRACO,6,D70-10-00,6
24272,LECHE ENTERA DE VACA DE ORIGEN ESPAÑOL COVAP 6 X 1L.,6 X 1 L,COVAP,6,D70-10-00,6
24273,"LECHE ENTERA DE VACA, SIN LACTOSA PULEVA MAÑANAS LIGERAS 6 X 1L.",6 X 1 L,PULEVA  MAÑANAS LIGERAS,6,D70-10-02,6
24274,"LECHE ENTERA DE VACA, SIN LACTOSA PULVEA MAÑANAS LIGERAS 1 L.",1 L,PULEVA  MAÑANAS LIGERAS,1,D70-10-02,6
6721,LECHE DE LOS ALPES SEMIDESNATADA ECOLÓGICO ASANA 1 L.,1 L,ASANA,1,D70-20-03,6
24275,"LECHE DE VACA SEMIDESNATADA, DE BIENESTAR ANIMAL GARANTIZADO PASCUAL 6 X 1.5 L.","6 X 1,5 L",PASCUAL,6,D70-20-00,6
